,reaction,Unnamed: 0,dG,dG_std,ddG0,dG_prime,lower_bound,upper_bound,sign,direction
234,R04259,234,-60.68526563,127.34841920000001,-42.38400158,-103.0692672,-485.11452479999997,278.97599039999994,-135335.305,0
235,R04258,235,-371.9301972,90.90252658,-83.45794628,-455.38814349999996,-728.0957232000001,-182.68056380000002,133008.9372,2
236,R03572,236,85.90277926,8.535175453999999,-44.81747386,41.08530539,15.47977903,66.69083175,1032.359339,0
237,R03577,237,71.91186574,6.3269862670000006,-42.37687805,29.5349877,10.5540289,48.515946500000005,512.0387013999999,0
238,R08080,238,-7.947904273,6.604632877,-0.06726196599999999,-8.015166239,-27.82906487,11.79873239,-328.3476891,0
239,R08081,239,-807.5996992,281.64649310000004,-0.530954837,-808.130654,-1653.070133,36.808825299999995,-60847.56975,0
240,R08082,240,-802.4425856,281.71991460000004,-0.287031431,-802.7296171,-1647.889361,42.4301267,-69920.15437,0
241,R08083,241,64.5039617,6.653277274,-44.81747386,19.68648783,-0.273343992,39.64631965,-10.83708328,0
242,R08084,242,70.04593749,8.166106774,-44.81747386,25.22846362,0.730143298,49.72678394,36.30767803,0
243,R07509,243,-1456.092926,117.8677662,93.28776903,-1362.805157,-1716.408456,-1009.201858,1732202.6030000001,2
244,R07058,244,28.68833456,9.015458505,-42.37685077,-13.68851621,-40.73489173,13.35785931,-544.1309525,0
245,R08087,245,48.24907494,6.891457857000001,-83.55893232,-35.30985738,-55.98423095,-14.63548381,819.3563056,0
246,R07057,246,-161.51586730000002,90.64832924,0.0073745880000000005,-161.5084927,-433.45348039999993,110.436495,-47869.08313,0
247,R07055,247,-457.22369569999995,9.959842465,44.82590892,-412.3977868,-442.2773142,-382.5182594,169179.1484,2
248,R07052,248,-449.17127120000004,9.969123304,44.82308543,-404.3481858,-434.2555557,-374.4408159,162603.0046,2
249,R08733,249,99.11093705,75.3522498,-40.96248071,58.14845633,-167.90829309999998,284.2052057,-47720.41098,0
250,R03614,250,71.73335909999999,142.1087125,-44.6687706,27.06458849,-399.261549,453.390726,-181021.4836,0
251,R03616,251,3.469212223,6.40469883,2.91e-06,3.4692151289999997,-15.74488136,22.68331162,-357.1460503,0
252,R03611,252,449.47345830000006,8.983729022999999,-44.81747386,404.65598439999997,377.7047973,431.6071715,163020.0992,1
253,R03612,253,19.38273997,6.357196222000001,-39.93635672,-20.55361676,-39.62520543,-1.4820280940000001,58.72566767,0
254,R08625,254,-25.78999521,8.965193691,-38.67694344,-64.46693865,-91.36251972,-37.57135758,3432.6138979999996,2
255,R08889,255,-381.720595,11.04996885,0.0,-381.720595,-414.8705016,-348.57068849999996,144611.6963,2
256,R08553,256,-69.02266737,11.87361488,87.03494301,18.01227564,-17.608569,53.63312028,-944.4024991,0
257,R08555,257,1.6041719819999998,6.360179713,-2.374280073,-0.770108091,-19.85064723,18.31043105,-363.4739074,0
258,R06679,258,-346.9985803,138.6440112,-1.426886898,-348.42546719999996,-764.3575007999999,67.50656640000001,-51599.15038,0
259,R06678,259,-34.3014632,6.357349953,81.42631824,47.12485504,28.05280518,66.1969049,1857.008877,1
260,R06675,260,78.688037,220.51544130000002,1.981702504,80.6697395,-580.8765844,742.2160633999999,-431135.9318,0
261,R06677,261,-21.87016744,165.70380580000003,46.35386375,24.48369631,-472.62772110000003,521.5951137,-246520.3099,0
262,R06676,262,-44.76661689,96.09400233,-0.408549347,-45.17516624,-333.4571732,243.10684080000001,-81065.71991,0
263,R02565,263,55.5325171,6.327688577999999,-82.31151677,-26.77899967,-45.7620654,-7.795933936,356.7580387,0
264,R02564,264,3.2301798589999997,174.5777851,-2.449195539,0.78098432,-522.952371,524.5143396000001,-274296.0175,0
265,R02561,265,-473.58232580000004,12.21582632,83.47713679,-390.105189,-426.75266799999997,-353.45771,150839.0208,2
266,R02560,266,220.99966510000002,10.30747547,3.665867516,224.66553259999998,193.7431062,255.58795899999998,49518.405080000004,1
267,R00709,267,1.874025179,8.966608382999999,1.244007085,3.118032265,-23.78179288,30.01785741,-713.8784678,0
268,R00708,268,23.5130712,8.274184512,-44.66785669,-21.154785500000003,-45.97733904,3.6677680360000005,-168.6342145,0
269,R00706,269,-22.801963699999998,8.96751786,-3.6254823,-26.427446000000003,-53.32999958,0.47510758,-25.33748704,0
270,R00702,270,-36.48489758,214.3270893,-42.85219377,-79.33709135,-722.3183593,563.6441766,-407130.5368,0
271,R00700,271,27.66402039,6.35089685,-42.37685077,-14.71283038,-33.76552093,4.33986017,-146.53763940000002,0
272,R10035,272,1.956947271,6.352261926000001,-0.000203687,1.956743584,-17.10004219,21.01352936,-359.3322387,0
273,R10032,273,-311.1633823,147.0840444,44.82262087,-266.3407614,-707.5928946,174.9113718,-123766.0439,0
274,R10033,274,-322.30309900000003,172.9979518,41.15933728,-281.1437617,-800.1376171,237.8500937,-190312.8072,0
275,R10986,275,6.524415457000001,9.059231314,-2.7517198169999997,3.7726956389999997,-23.4049983,30.95038958,-724.3938156,0
276,R10740,276,-434.3231888,196.15054519999998,-0.045559355,-434.36874810000006,-1022.820384,154.0828875,-157599.1181,0
277,R10741,277,-655.4117438999999,107.5754659,-0.003036074,-655.41478,-978.1411777000001,-332.68838230000006,325416.2061,2
278,R10747,278,60.25745099,6.321297007999999,-87.64537806,-27.38792707,-46.35181809,-8.424036046,390.46938639999996,0
279,R00610,279,-65.73705698,13.46095824,-0.021589174,-65.75864615,-106.1415209,-25.37577143,2693.422973,2
280,R04732,280,41.70557696,55.89052374,-40.88303629999999,0.8225406559999999,-166.8490306,168.4941119,-28113.07922,0
281,R04885,281,81.38616881,12.70984957,39.97002766,121.35619650000001,83.22664779,159.48574519999997,13273.463940000001,1
282,R04731,282,127.7672461,152.9337395,0.071891489,127.83913759999999,-330.9620809,586.6403561000001,-194155.71300000002,0
283,R04736,283,6.46420882,6.389383396,0.0,6.46420882,-12.70394137,25.63235901,-325.631986,0
284,R04734,284,-136.2510959,294.43544710000003,-1.360611929,-137.61170780000003,-1020.918049,745.6946335,-761293.1105,0
285,R04738,285,1.532130882,6.53553692,-0.045737942000000004,1.48639294,-18.12021782,21.093003699999997,-382.2098215,0
286,R01544,286,-35.01611419,6.441464542,-1.066924907,-36.0830391,-55.40743273,-16.75864547,928.5535217,0
287,R01540,287,-45.80442115,6.349821011,0.000261449,-45.80415971,-64.85362274,-26.75469668,1735.139005,2
288,R01541,288,38.86881667,6.345634131000001,-41.77511622,-2.90629955,-21.94320194,16.13060284,-353.9570756,0
289,R05280,289,446.4460121,14.54445355,-120.97442209999998,325.47159,281.8382294,369.10495069999996,104027.8857,1
290,R05282,290,64.60901229,6.635058943,-42.37685077,22.23216152,2.326984691,42.13733835,98.05294126,0
291,R05284,291,112.03173570000001,90.13416105,-41.15877845,70.87295722,-199.5295259,341.2754404,-68094.52682999999,0
292,R05289,292,6.793167096,56.65675252,-85.97900158,-79.18583448,-249.156092,90.78442308,-22619.49207,0
293,R09276,293,12.99409789,148.8127437,-45.09552767,-32.10142977,-478.5396609,414.33680130000005,-198276.5924,0
294,R09277,294,-53.58392395,49.85098183,-38.33376236,-91.9176863,-241.4706318,57.63525919,-13917.22245,0
295,R09270,295,-40.75124513,17.41810189,0.08693409699999999,-40.66431104,-92.91861671,11.58999463,-1076.926269,0
296,R09272,296,-383.1309025,12.147219300000001,-42.36552857,-425.496431,-461.93808889999997,-389.05477310000003,179719.2184,2
297,R01414,297,88.84800343,56.08042414,-42.24349545,46.60450799,-121.6367644,214.8457804,-26133.14558,0
298,R04088,298,37.18147405,74.82742175,-42.38726498,-5.205790937,-229.6880562,219.27647430000002,-50365.18715,0
299,R04089,299,-344.39447110000003,15.27662904,-41.14919129999999,-385.54366239999996,-431.3735495,-339.7137753,146543.5371,2
300,R01415,300,81.56456127,56.12536124,-44.81740692,36.74715435,-131.6289294,205.1232381,-27000.15222,0
301,R04084,301,-68.51502701,100.84391020000001,-0.020298694,-68.5353257,-371.0670563,233.99640490000002,-86828.35715,0
302,R04085,302,73.46508698,168.7451393,-39.06802143,34.39706555,-471.8383524,540.6324835,-255091.1402,0
303,R01416,303,-24.80356324,7.286582533,1.189579395,-23.61398384,-45.47373144,-1.7542362409999999,79.77166770000001,0
304,R01411,304,-128.839132,49.47104606,40.11908426,-88.72004778,-237.133186,59.693090399999996,-14155.21271,0
305,R01412,305,-427.2269261,57.63145469,-0.044096182000000005,-427.2710223,-600.1653864,-254.37665819999998,152668.0654,2
306,R07029,306,-4.8200000000000005e-11,179.89975090000002,81.07817207,81.07817207,-458.62108059999997,620.7774248,-284701.6134,0
307,R00945,307,7.272050094,6.682712404,-0.24409752399999998,7.027952569,-13.02018464,27.07608978,-352.53568839999997,0
308,R05130,308,2.906479004,110.0546194,-1.223375467,1.6831035369999998,-328.4807547,331.8469617,-109005.3404,0
309,R05137,309,-7.001330800000001,13.36742911,0.086721805,-6.914608995,-47.01689633,33.18767834,-1560.381632,0
310,R10728,310,-463.7126655,104.829332,44.81747386,-418.89519160000003,-733.3831876,-104.4071956,76570.48192,2
311,R03323,311,-4.802223907,6.332714302,-0.029367745,-4.831591652,-23.82973456,14.16655125,-337.585156,0
312,R07023,312,-157.4716733,129.8015992,0.053926395999999995,-157.4177469,-546.8225445,231.98705069999997,-126855.7494,0
313,R00943,313,-6.423615325,7.357460833999999,1.3186520240000001,-5.104963301000001,-27.177345799999998,16.9674192,-461.12941900000004,0
314,R05134,314,-10.99676022,13.63222391,-0.005325562,-11.00208578,-51.89875751,29.89458595,-1551.491867,0
315,R08037,315,-1072.241469,564.2443522000001,0.001225464,-1072.240243,-2764.9733,620.4928136,-1715646.062,0
316,R05425,316,-396.072836,96.25823235,42.37685077,-353.6959852,-642.4706823,-64.92128815,41710.02429,2
317,R05424,317,71.04030172,7.509830841,-81.09339936,-10.05309765,-32.58259017,12.47639487,-406.513261,0
318,R05427,318,-333.22817960000003,8.988481449,-1.32e-06,-333.2281809,-360.1936252,-306.26273660000004,110313.8854,2
319,R05426,319,-514.2810527,106.43123229999999,42.37685077,-471.9042018999999,-791.1978988,-152.61050500000002,120745.1109,2
320,R05421,320,-157.9810866,171.4233041,-43.42393893,-201.4050255,-715.6749378,312.8648868,-223909.5584,0
321,R05420,321,-2.9936081889999997,137.78395930000002,-43.27234779,-46.26595598,-459.6178339,367.08592189999996,-168719.2363,0
322,R00143,322,305.9190447,147.0078924,-82.2796618,223.6393829,-217.3842943,664.6630600999999,-144487.3103,0
323,R05422,323,-388.2915399,119.6234996,42.37685026,-345.9146897,-704.7851885,12.9558091,-9131.062359,0
324,R10729,324,-328.3851059,193.2766331,0.752011245,-327.63309469999996,-907.462994,252.1968046,-228859.2674,0
325,R00149,325,131.1424263,10.01184456,-120.91158349999999,10.23084281,-19.80469087,40.26637649,-797.4631387999999,0
326,R05428,326,-334.5633778,74.43995849,42.37749371,-292.1858841,-515.5057596,-68.86600863,35500.824089999995,2
327,R07025,327,-99.80320485,93.58843413,0.038081752,-99.7651231,-380.5304255,181.0001793,-68876.07523999999,0
328,R07751,328,-32.36527797,276.22160410000004,85.85450059,53.48922262,-775.1755897,882.1540348999999,-683824.2742,0
329,R07401,329,-378.3317507,11.07132707,-0.004934197,-378.33668489999997,-411.55066610000006,-345.1227037,142035.4786,2
330,R07201,330,-428.667907,57.06697270000001,44.81747386,-383.85043310000003,-555.0513512,-212.64951499999998,118031.4006,2
331,R07752,331,-92.01768812,137.640729,45.40248214,-46.61520599,-459.53739299999995,366.306981,-168331.7551,0
332,R10400,332,-39.95761955,180.1141049,-1.97168342,-41.92930297,-582.2716177,498.41301169999997,-290211.7506,0
333,R10402,333,-15.02695201,6.632572204,5.25e-07,-15.02695148,-34.92466809,4.870765132,-170.10985559999997,0
334,R02815,334,-38.6922831,105.97339850000002,41.86765579,3.175372692,-314.7448228,321.0955682,-101063.1677,0
335,R08251,335,32.4026588,121.5430092,-41.22055193,-8.817893123,-373.4469207,355.81113450000004,-132876.5725,0
336,R02810,336,-351.3317881,254.4288741,82.31767953,-269.0141086,-1032.300731,494.2725137,-510237.8772,0
337,R02813,337,8.803397454,7.587876596,-0.001292463,8.802104991,-13.961524800000003,31.56573478,-440.70578889999996,0
338,R07206,338,-60.09677132,74.76485395,44.81747386,-15.27929746,-239.57385930000004,209.0152644,-50074.593539999994,0
339,R07205,339,-468.1187811000001,74.82971818,44.81747239,-423.30130870000005,-647.7904632,-198.81215419999998,128788.6174,2
340,R08924,340,41.97776457,6.418045301,-44.47260324,-2.494838669,-21.74897457,16.75929723,-364.49752939999996,0
341,R00550,341,-32.81562109,10.91480203,41.02294621,8.207325119,-24.53708097,40.95173121,-1004.8359449999999,0
342,R00551,342,-11.35054195,7.337642677000001,0.009650417,-11.34089153,-33.35381956,10.6720365,-355.9531798,0
343,R00557,343,-1311.2802279999999,30.06366497,54.57313039,-1256.707097,-1346.898092,-1166.516102,1571178.312,2
344,R00554,344,50.79216214,6.308186834,-36.67663222,14.11552992,-4.809030582,33.04009042,-158.8908053,0
345,R00558,345,-380.9809731,174.8883155,4.869565263999999,-376.1114079,-900.7763544,148.5535386,-133813.5149,0
346,R00559,346,-470.5961306,11.08887938,0.01881941,-470.5773112,-503.84394929999996,-437.3106731000001,220336.3366,2
347,R09908,347,-123.82688130000001,298.3823068,0.0,-123.82688130000001,-1018.973802,771.3200391,-785954.9126,0
348,R07265,348,10.40625159,6.352795842000001,0.561143907,10.9673955,-8.090992026,30.02578303,-242.938371,0
349,R07264,349,10.71717029,6.445072875,0.561312021,11.27848232,-8.056736305,30.61370095,-246.64651580000003,0
350,R08946,350,-5.6040276879999995,6.353561701,-2.431031164,-8.035058852,-27.09574396,11.02562625,-298.7475458,0
351,R08941,351,8.202967152000001,114.71208859999999,42.38294331,50.58591046,-293.55035530000004,394.7221763,-115870.8351,0
352,R07263,352,115.9737824,114.2411386,46.02136601,161.9951484,-180.72826740000002,504.7185642,-91216.91163,0
353,R07262,353,-34.44929185,99.11299813,-41.19545937,-75.64475122,-372.9837456,221.69424320000002,-82688.3492,0
354,R07269,354,-30.05229813,116.30220220000001,-42.85218862,-72.90448674,-421.81109330000004,276.00211989999997,-116420.7559,0
355,R07268,355,-19.53226007,6.840285191,-496.85443719999995,-516.3866972,-536.9075528,-495.8658416,266234.1155,2
356,R01049,356,49.61880681,6.597922822,-45.66108404,3.9577227639999997,-15.8360457,23.75149123,-376.1297006,0
357,R01048,357,-44.39744418,6.352750461,9.97e-07,-44.39744318,-63.45569456,-25.339191800000002,1607.916015,2
358,R01739,358,67.38697475,6.312104225,-44.81728619,22.56968857,3.633375895,41.50600125,150.8069044,0
359,R01738,359,79.00051847,6.401714637,-42.3810184,36.61950006,17.41435615,55.82464397,972.1502320000001,0
360,R01730,360,7.905967723,91.56856062,-2.454918347,5.451049375,-269.2546325,280.15673119999997,-75433.49771,0
361,R01732,361,92.24654835,149.5292251,41.16178197,133.40833030000002,-315.179345,581.9960056,-183433.1198,0
362,R03398,362,64.59641689,6.310968282,-44.81753994,19.77887695,0.8459721040000001,38.7117818,32.7490875,0
363,R03391,363,109.4706521,6.351504062,-42.37694283,67.09370927,48.03919708,86.14822146,4138.491389,1
364,R03390,364,90.41263789,100.3652771,50.89299214,141.30563,-159.7902013,442.4014613,-70691.41856,0
365,R03393,365,-10.30967623,6.310953795,4.156008818,-6.153667414,-25.0865288,12.77919397,-320.58561760000003,0
366,R10724,366,-335.40209849999997,113.03958329999999,-0.528284603,-335.93038310000003,-675.049133,3.1883668,-2152.304244,0
367,R09909,367,-233.3666512,408.8733216,0.0,-233.3666512,-1459.986616,993.2533136,-1450136.544,0
368,R08725,368,-990.7753004000001,14.35042332,48.46597014,-942.3093302000001,-985.3606002,-899.2580602,886093.4619,2
369,R05639,369,126.30417820000001,74.42226802,-44.81747386,81.48670429,-141.78009980000002,304.7535084,-43207.98282,0
370,R05630,370,-31.70912212,762.9387051,-1.3559695980000002,-33.06509172,-2321.881207,2255.7510239999997,-5237585.909,0
371,R09594,371,19.48613669,6.382284017999999,-44.54821602,-25.06207933,-44.20893138,-5.915227276,261.5058768,0
372,R05636,372,-64.96942388,8.953644814,41.11458019,-23.85484369,-50.71577813,3.006090752,-152.4562316,0
373,R08721,373,87.56994082,8.546687963,-42.37685077,45.19309005,19.55302616,70.83315394,1385.002512,0
374,R09046,374,93.28466857,96.92371402,-81.07403597,12.2106326,-278.5605095,302.9817747,-84398.75751,0
375,R09048,375,-51.38703435,171.0232563,-31.4456755,-82.83270985,-595.9024787999999,430.2370591,-256379.3299,0
376,R06811,376,-11.56988434,6.615406397999999,-2.878411655,-14.44829599,-34.29451518,5.397923204,-185.1191593,0
377,R06810,377,56.22065804,199.9447754,37.12912654,93.34978458,-506.4845416,693.1841107999999,-351087.0366,0
378,R06813,378,-11.64735625,6.429705147000001,-2.878407848,-14.5257641,-33.81487954,4.763351341,-161.07215180000003,0
379,R06817,379,2.632529113,6.366062392999999,4.316333304,6.948862417000001,-12.14932476,26.0470496,-316.45406460000004,0
380,R06818,380,-11.25896564,6.532057462999999,-2.878412579,-14.13737822,-33.73355061,5.458794169,-184.1445094,0
381,R08723,381,84.00882157,8.528484061,-42.37685077,41.6319708,16.04651862,67.21742298,1078.605629,0
382,R03807,382,-1011.987297,77.7771468,42.29556244,-969.6917341,-1203.023175,-736.3602937,885858.4981,2
383,R03806,383,-493.43763590000003,11.88120685,-0.043435235999999995,-493.4810711,-529.1246917,-457.8374506,242253.0998,2
384,R03801,384,16.26805666,6.692574847,-0.00018601599999999998,16.26787064,-3.8098539010000003,36.34559518,-138.4714076,0
385,R03800,385,-54.75419018,6.729167782,39.52145936,-15.23273082,-35.42023417,4.954772526,-175.4992031,0
386,R03802,386,-21.33677253,6.6187920270000005,-0.000191158,-21.33696369,-41.19333977,-1.480587609,60.99034844,0
387,R04279,387,92.02060934,166.5057706,-44.81683604,47.203773299999995,-452.3135385,546.7210851,-247289.3486,0
388,R03809,388,-444.8691072,10.93385747,-0.04354103,-444.9126482,-477.71422060000003,-412.1110758,196871.3214,2
389,R11124,389,-562.2437437000001,103.8358764,323.2603053,-238.9834383,-550.4910675,72.52419090000001,-39923.91927,0
390,R07078,390,41.84643114,127.8819297,-81.16141928,-39.31498815,-422.9607773,344.33080099999995,-145638.4232,0
391,R07079,391,-416.1819176,134.999277,44.81747386,-371.3644437,-776.3622747000001,33.633387299999995,-26111.693069999998,0
392,R08710,392,-66.4567888,6.302237619,44.81750051,-21.63928829,-40.54600115,-2.732575433,110.7950066,0
393,R08711,393,-64.59641689,6.310968282,44.81750051,-19.77891638,-38.71182123,-0.8460115340000001,32.75064726,0
394,R07073,394,-44.09055283,127.6135743,-0.032789679,-44.12334251,-426.9640654,338.71738039999997,-144620.1498,0
395,R08714,395,6.027685807999999,6.463543412000001,2.432848669,8.460534476,-10.93009576,27.85116471,-304.41589730000004,0
396,R07075,396,-422.83116160000003,127.6825593,44.43604748,-378.39511410000006,-761.4427919999999,4.6525638,-3542.6611700000003,0
397,R08716,397,-127.4561545,580.2382527999999,81.09314147,-46.363013,-1787.077771,1694.351745,-3027938.341,0
398,R07077,398,63.72093271,128.083986,-81.02537794,-17.30444523,-401.5564032,366.9475128,-147350.1234,0
399,R01898,399,0.613407653,6.31583456,0.001882889,0.615290543,-18.33221314,19.56279422,-358.6293133,0
400,R01895,400,51.51005361,6.375653286,-42.37892549,9.131128121,-9.995831737,28.25808798,-282.46309260000004,0
